Date,Time,Latitude,Longitude,Pitch (degrees),Roll (degrees),Heading (degrees Magnetic),Heave,Temperature in electronics box (degrees C),"Acceleration x, forward (G)","Acceleration y, starboard (G)","Acceleration z, down (G)",Yaw rate [degrees/s],Control Mode,Thrust (% Thrust),Thrust difference (% Thrust),Date (MMDDYY),Time (HHMMSS),Temperature (C),Specific Conductance (uS/cm),Salinity (PPT),Pressure (psia),Depth (m),Chlorophyll (ug/L),ODO (%Sat),ODO (mg/L),Turbidity (FNU),Wiper Position (V)
20260901,120157,25.912283605,-80.13746999833333,-2.3,-0.4,324.6,0.0,43.8,-0.01,0.01,-1.0,-0.09,Waypoint,34.0,8.8,90126.0,120122.0,29.95,46866.71,30.31,0.07,0.045,0.95,83.43,5.34,-0.16,1.2
20260901,120159,25.912292278333332,-80.13747755,-2.2,-0.4,324.7,0.0,43.8,-0.05,-0.03,-1.04,0.04,Waypoint,34.0,7.0,90126.0,120123.0,29.956,46897.68,30.34,0.07,0.045,0.95,83.29,5.33,-0.15,1.2
20260901,120200,25.912300925,-80.137485235,-2.0,-0.4,326.3,0.0,43.8,-0.02,-0.0,-0.98,-0.19,Waypoint,33.0,12.4,90126.0,120124.0,29.96,46901.77,30.34,0.07,0.045,0.91,83.14,5.32,-0.15,1.2
20260901,120201,25.912309636666667,-80.13749298666667,-2.2,-0.3,326.6,0.0,43.8,-0.02,-0.01,-1.02,0.54,Waypoint,33.0,11.3,90126.0,120125.0,29.964,46886.66,30.33,0.07,0.045,0.95,83.02,5.32,-0.14,1.2
20260901,120202,25.912318468333332,-80.13750073833333,-2.2,-0.4,322.7,0.0,43.8,-0.05,-0.01,-1.03,0.59,Waypoint,33.7,1.9,90126.0,120126.0,29.967,46865.28,30.31,0.07,0.045,0.96,82.93,5.31,-0.14,1.2
20260901,120203,25.912327233333333,-80.137508295,-2.2,-0.6,325.7,0.0,43.8,-0.03,0.04,-1.03,0.42,Waypoint,34.0,5.7,90126.0,120127.0,29.971,46857.0,30.31,0.07,0.045,0.95,82.91,5.31,-0.14,1.2
20260901,120204,25.912335981666665,-80.13751579166667,-2.2,-0.4,321.8,0.0,43.9,-0.04,0.02,-0.99,-0.64,Waypoint,32.0,0.5,90126.0,120128.0,29.974,46851.24,30.3,0.07,0.045,0.95,82.92,5.31,-0.15,1.2
20260901,120205,25.912345546666668,-80.13752412,-2.0,-0.5,326.1,0.0,43.9,-0.03,-0.01,-0.96,-0.01,Waypoint,34.0,9.9,90126.0,120129.0,29.976,46819.79,30.28,0.07,0.045,0.95,82.95,5.31,-0.15,1.2
20260901,120206,25.912354298333334,-80.13753172,-2.0,-0.5,323.3,0.0,43.8,-0.05,0.03,-0.98,-0.19,Waypoint,33.0,2.3,90126.0,120130.0,29.975,46784.4,30.25,0.07,0.046,0.95,83.0,5.32,-0.16,1.2
20260901,120207,25.912363046666666,-80.13753928333334,-2.5,-0.4,321.2,0.0,43.9,-0.04,-0.01,-0.99,-0.8,Waypoint,32.0,2.7,90126.0,120131.0,29.975,46758.66,30.24,0.07,0.045,0.97,83.09,5.32,-0.16,1.2
20260901,120208,25.912371898333333,-80.13754697166667,-2.4,-0.5,325.0,0.0,43.9,-0.01,0.04,-1.02,-0.21,Waypoint,34.0,6.7,90126.0,120132.0,29.976,46748.74,30.23,0.07,0.045,0.95,83.23,5.33,-0.16,1.2
20260901,120209,25.912380756666668,-80.13755461166667,-1.9,-0.6,325.2,0.0,43.9,-0.0,0.04,-0.98,0.3,Waypoint,34.0,5.7,90126.0,120133.0,29.978,46724.08,30.21,0.07,0.045,0.89,83.41,5.34,-0.17,1.2
20260901,120210,25.912389556666668,-80.13756218833333,-2.4,-0.5,324.9,0.0,43.9,-0.05,0.0,-1.0,-0.26,Waypoint,34.0,4.9,90126.0,120134.0,29.979,46700.13,30.19,0.07,0.045,0.87,83.52,5.35,-0.18,1.2
20260901,120211,25.912398658333334,-80.13757003333333,-2.4,-0.6,329.4,0.0,43.9,-0.03,-0.01,-1.02,-0.06,Waypoint,31.0,11.9,90126.0,120135.0,29.98,46674.49,30.17,0.07,0.045,0.89,83.63,5.36,-0.19,1.2
20260901,120212,25.912407606666665,-80.13757765833333,-1.9,-0.7,327.1,0.0,43.9,-0.04,0.04,-1.01,0.36,Waypoint,33.0,8.1,90126.0,120136.0,29.979,46638.49,30.15,0.07,0.045,0.89,83.73,5.36,-0.2,1.2
20260901,120213,25.912416398333335,-80.13758517333333,-2.3,-0.5,324.7,0.0,43.9,-0.01,0.01,-1.01,-0.08,Waypoint,34.0,3.4,90126.0,120137.0,29.975,46593.49,30.12,0.07,0.045,0.88,83.79,5.37,-0.22,1.2
20260901,120214,25.91242543,-80.137592845,-2.2,-0.3,322.2,0.0,43.9,-0.05,0.01,-1.01,-0.81,Waypoint,32.0,2.6,90126.0,120138.0,29.967,46573.02,30.1,0.07,0.045,0.92,83.84,5.37,-0.24,1.2
20260901,120215,25.91243529,-80.137601455,-2.0,-0.4,322.9,0.0,43.9,-0.04,0.06,-1.01,0.01,Waypoint,33.0,3.4,90126.0,120139.0,29.96,46551.08,30.09,0.07,0.046,0.95,83.86,5.38,-0.22,1.2
20260901,120216,25.912444068333333,-80.13760912166667,-2.3,-0.4,328.4,0.0,43.9,-0.03,-0.02,-1.02,0.16,Waypoint,32.0,10.6,90126.0,120140.0,29.952,46532.4,30.07,0.07,0.045,0.95,83.84,5.38,-0.22,1.2
20260901,120217,25.912453003333333,-80.13761695666666,-2.1,-0.4,324.9,0.0,43.9,-0.0,-0.03,-0.97,-0.01,Waypoint,34.0,4.3,90126.0,120141.0,29.944,46515.36,30.06,0.07,0.045,0.95,83.8,5.38,-0.22,1.2
20260901,120218,25.91246203,-80.13762487666666,-2.0,-0.4,324.6,0.0,43.9,-0.04,0.01,-0.97,0.0,Waypoint,33.2,9.1,90126.0,120142.0,29.935,46503.46,30.05,0.07,0.046,0.92,83.73,5.37,-0.23,1.2
20260901,120219,25.912470828333333,-80.13763272333334,-2.2,-0.3,322.7,0.0,43.9,-0.05,0.0,-0.98,0.14,Waypoint,32.0,1.7,90126.0,120143.0,29.926,46500.6,30.05,0.07,0.046,0.9,83.63,5.37,-0.24,1.2
20260901,120220,25.91247963,-80.13764055166666,-2.1,-0.5,329.0,0.0,43.9,-0.03,0.03,-0.98,0.65,Waypoint,32.0,10.8,90126.0,120144.0,29.918,46495.25,30.05,0.07,0.045,0.9,83.49,5.36,-0.25,1.2
20260901,120221,25.912488573333334,-80.13764828833334,-2.1,-0.6,327.6,0.0,43.9,-0.05,-0.04,-0.98,0.32,Waypoint,33.0,9.8,90126.0,120145.0,29.909,46494.06,30.05,0.07,0.046,0.96,83.35,5.35,-0.25,1.2
20260901,120222,25.912497508333335,-80.1376559,-2.3,-0.4,324.6,0.0,43.9,-0.03,0.04,-1.02,-0.26,Waypoint,33.1,1.9,90126.0,120146.0,29.899,46517.71,30.06,0.07,0.046,0.94,83.16,5.34,-0.24,1.2
20260901,120223,25.912506546666666,-80.13766356166667,-2.1,-0.4,327.9,0.0,43.9,-0.03,-0.0,-0.99,0.45,Waypoint,34.0,2.1,90126.0,120147.0,29.89,46531.76,30.07,0.07,0.046,0.95,82.98,5.33,-0.23,1.2
20260901,120224,25.912515451666668,-80.13767106,-2.0,-0.5,318.2,0.0,43.9,-0.01,0.04,-1.02,-0.78,Waypoint,32.7,-4.9,90126.0,120148.0,29.883,46522.42,30.07,0.07,0.045,0.93,82.78,5.32,-0.23,1.2
20260901,120225,25.912525163333335,-80.13767925166667,-2.3,-0.4,322.4,0.0,43.9,-0.05,0.01,-0.96,-1.19,Waypoint,31.6,-1.7,90126.0,120149.0,29.878,46523.15,30.07,0.07,0.045,0.89,82.64,5.31,-0.23,1.2
20260901,120226,25.912533916666668,-80.13768690666667,-1.9,-0.6,323.8,0.0,43.9,-0.03,-0.0,-1.04,-0.31,Waypoint,33.0,2.9,90126.0,120150.0,29.877,46548.3,30.09,0.07,0.046,0.86,82.48,5.3,-0.24,1.2
20260901,120227,25.912542723333335,-80.137694575,-1.8,-0.5,330.0,0.0,43.9,-0.03,0.06,-1.0,0.14,Waypoint,32.7,6.1,90126.0,120151.0,29.878,46550.6,30.09,0.07,0.046,0.84,82.39,5.29,-0.22,1.2
20260901,120228,25.912551538333332,-80.13770229166667,-2.1,-0.6,331.2,0.0,43.9,-0.02,0.02,-0.98,0.84,Waypoint,31.0,16.4,90126.0,120153.0,29.877,46552.48,30.09,0.07,0.045,0.84,82.22,5.28,-0.21,1.2
20260901,120229,25.912560558333332,-80.13771010166667,-2.1,-0.4,326.3,0.0,43.9,-0.03,0.05,-0.97,-0.24,Waypoint,34.0,3.8,90126.0,120153.0,29.877,46550.78,30.09,0.07,0.045,0.84,82.22,5.28,-0.21,1.2
20260901,120230,25.912569496666666,-80.137717815,-1.9,-0.5,326.8,0.0,43.9,-0.04,0.0,-1.03,-0.05,Waypoint,34.0,7.7,90126.0,120154.0,29.877,46546.52,30.09,0.07,0.045,0.83,82.15,5.27,-0.23,1.2
20260901,120231,25.912578366666665,-80.13772549333333,-2.1,-0.5,324.2,0.0,43.9,-0.05,-0.02,-1.02,0.09,Waypoint,33.0,2.3,90126.0,120155.0,29.879,46568.15,30.1,0.07,0.045,0.83,82.1,5.27,-0.23,1.2
20260901,120232,25.912587365,-80.137733285,-2.2,-0.5,327.0,0.0,43.9,-0.06,0.02,-0.99,-0.79,Waypoint,31.2,8.5,90126.0,120156.0,29.882,46580.51,30.11,0.07,0.045,0.79,82.04,5.27,-0.23,1.2
